County,ProjectNam,ProjectDev,ProjectOwn,State,State_Coun,County__St,PopDensity,Household_,View_Score,Latitude,Longitude,Capacity,CurrentPha,TimelineDa,OnlyCancel,Artificial,OperatingD,PhaseHisto,field_15_1,field_16_1,field_17_1,field_18_1,field_19_1,field_20_1,field_21_1,field_22_1,field_23_1,field_24_1,field_25_1,field_26_1,field_27_1,field_28_1,field_29_1,field_30_1,field_31_1,field_32_1,lr_tif,H_L_W,Google_Sentiment,standard_dev,variance,Sign_Google,members_env,Canceled
Story,SwansonCollinsWindFarm,Renew Energy Maintenance,Enervation,Iowa,Iowa - Story County,"Story County, Iowa",156.3,51201,91,42.072,-93.449,1.6,Proposed,2396,No,Yes,No,Proposed:4/10/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,957,0
Story,WestAmesWind,Availon Wind Services,Building Energy Spa,Iowa,Iowa - Story County,"Story County, Iowa",156.3,51201,129,41.974,-93.697,7.316,Canceled,55,Yes,No,No,Canceled:3/14/2013,Proposed:1/18/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,957,1
Stutsman,StutsmanJustWindProject,JustWIND,JustWIND,North Dakota,North Dakota - Stutsman County,"Stutsman County, North Dakota",9.5,53685,54,46.9038,-99.3149,375,Canceled,1714,Yes,No,No,Canceled:7/1/2014,Postponed:6/29/2013,Proposed:10/21/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,91,1
Stutsman,CourtenayWindFarm,Courtenay Wind Farm,Courtenay Wind Farm,North Dakota,North Dakota - Stutsman County,"Stutsman County, North Dakota",9.5,53685,60,47.2011,-99.1191,200,Operating,1528,No,No,No,Operating:11/30/2016,Under Const:9/28/2015,App Pending:7/17/2013,Proposed:9/24/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.2881355932203389,1.503343700987269,2.2600422832980995,Positive,91,0
Sullivan,ShuteyeCreekWindProject,Shuteye Creek Wind Project,Shuteye Creek Wind Project,Missouri,Missouri - Sullivan County,"Sullivan County, Missouri",10.4,42639,60,40.2447,-92.8719,150,Canceled,1065,Yes,No,No,Canceled:4/5/2012,Proposed:7/16/2009,Proposed:5/6/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,1989,1
Sumner,SlateCreekWindProject,Slate Creek Wind Project,Slate Creek Wind Project,Kansas,Kansas - Sumner County,"Sumner County, Kansas",20.4,50950,99,37.0305,-97.3304,150,Operating,545,No,No,No,Operating:12/29/2015,Under Const:10/7/2014,Proposed:7/2/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.4857142857142858,1.432326910980377,2.0515603799185884,Positive,574,0
Sweet Grass,KellyHillsWind,Gaelectric,Kelly Hills Wind Farm,Montana,Montana - Sweet Grass County,"Sweet Grass County, Montana",2,50813,77,45.822,-110.12,29.9,Canceled,1556,Yes,No,No,Canceled:12/23/2015,Proposed:9/19/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,28,1
Sweet Grass,GreycliffWindPrime,Greycliff Wind Prime,Greycliff Wind,Montana,Montana - Sweet Grass County,"Sweet Grass County, Montana",2,50813,6,45.848,-109.65,26,Under Const,1213,No,Yes,No,Under Const:12/21/2017,Permitted:7/19/2016,Proposed:7/7/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,28,0
Sweet Grass,CrazyMountainWind,Crazy Mountain Wind,Crazy Mountain Wind,Montana,Montana - Sweet Grass County,"Sweet Grass County, Montana",2,50813,58,45.776,-110.219,36,Proposed,472,Yes,No,No,Proposed:5/1/2018,Canceled:8/31/2014,Proposed:5/16/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.10852713178294573,2.076845375391897,4.313286713286711,Positive,28,1
Sweet Grass,BeaverCreekWindI,Beaver Creek Wind I,Beaver Creek Wind II,Montana,Montana - Sweet Grass County,"Sweet Grass County, Montana",2,50813,0,45.92,-109.44,80,Proposed,630,No,Yes,No,Proposed:4/16/2018,Proposed:2/9/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.7052631578947368,1.6431676725154982,2.6999999999999997,Positive,28,0
Sweetwater,WhiteMountainWind(WY),Teton Power,Teton Power,Wyoming,Wyoming - Sweetwater County,"Sweetwater County, Wyoming",4.2,68233,11,41.6476,-109.3141,54,Canceled,2553,Yes,No,No,Canceled:8/31/2014,Proposed:7/18/2013,Canceled:1/14/2013,Postponed:8/3/2012,Proposed:2/6/2010,Proposed:7/1/2009,Permitted:10/16/2007,App Pending:7/1/2007,Proposed:1/18/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,150,1
Sweetwater,MillerMountainWindFarm,Evergreen Wind Power Partners,Evergreen Wind Power Partners,Wyoming,Wyoming - Sweetwater County,"Sweetwater County, Wyoming",4.2,68233,27,41.453,-109.158,300,Canceled,1442,Yes,No,No,Canceled:1/14/2013,Postponed:7/26/2012,Proposed:2/2/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,150,1
Sweetwater,AspenMountainWind,Evergreen Wind Power Partners,Evergreen Wind Power Partners,Wyoming,Wyoming - Sweetwater County,"Sweetwater County, Wyoming",4.2,68233,3,41.3659,-109.106,160,App Pending,2565,No,Yes,No,App Pending:11/20/2011,Proposed:10/24/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,150,0
Sweetwater,SweeneyRanchWind,Sweeney Ranch Wind Park,Sweeney Ranch Wind Park,Wyoming,Wyoming - Sweetwater County,"Sweetwater County, Wyoming",4.2,68233,19,41.4706,-109.0452,270,Canceled,879,Yes,No,No,Canceled:12/30/2013,Postponed:2/14/2012,Proposed:8/4/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,150,1
Swisher,ComancheRunWind,Iberdrola USA,Iberdrola USA,Texas,Texas - Swisher County,"Swisher County, Texas",8.8,35167,78,34.5105,-101.8253,500,App Pending,1766,No,Yes,No,App Pending:2/1/2017,Postponed:10/9/2015,Proposed:12/31/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.6666666666666666,1.7142857142857144,2.9387755102040822,Positive,10,0
Swisher,SwisherWindEnergy,Swisher Wind Energy Facility,Swisher Wind Energy Facility,Texas,Texas - Swisher County,"Swisher County, Texas",8.8,35167,56,34.5287,-101.6605,10,Canceled,1132,Yes,No,No,Canceled:10/22/2013,Canceled:2/27/2012,Proposed:7/14/2010,Proposed:1/21/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,10,1
Taylor,CallahanDivideWindEnergyCenter,FPL Energy Callahan Wind,FPL Energy Callahan Wind,Texas,Texas - Taylor County,"Taylor County, Texas",143.6,47044,14,32.3184,-99.9961,114,Operating,132,No,No,No,Operating:2/28/2005,Under Const:10/31/2004,Proposed:10/19/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,633,0
Taylor,BirchPower,Birch Power Group,Birch Power Co,Iowa,Iowa - Taylor County,"Taylor County, Iowa",11.9,46510,56,40.768,-94.474,1.7,Operating,105,No,No,No,Operating:3/31/2017,Proposed:12/16/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,633,0
Taylor,HorseHollow,Horse Hollow Wind,Horse Hollow Wind,Texas,Texas - Taylor County,"Taylor County, Texas",143.6,47044,19,32.2444,-100.1192,213,Operating,259,No,No,No,Operating:6/30/2006,Under Const:3/22/2006,Operating:12/20/2005,Proposed:11/18/2005,Under Const:6/1/2005,Proposed:4/5/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.5460992907801419,1.8867918414177538,3.5599834528405983,Positive,633,0
Taylor,SouthTrentWindFarm,NRG Yield Operating,NRG Yield Operating,Texas,Texas - Taylor County,"Taylor County, Texas",143.6,47044,47,32.4147,-100.1376,101,Operating,525,No,No,No,Operating:1/7/2009,Testing:12/1/2008,Under Const:5/1/2008,Proposed:8/1/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,633,0
Taylor,BuffaloGap3,AES Wind Generation,Buffalo Gap Wind Farm 3,Texas,Texas - Taylor County,"Taylor County, Texas",143.6,47044,13,32.295,-100.1519,170.2,Operating,374,No,No,No,Operating:9/24/2008,Testing:8/1/2008,Proposed:9/16/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.2891566265060241,1.7695958008103476,3.131469298245616,Positive,633,0
Taylor,BuffaloGap2,AES Wind Generation,Buffalo Gap Wind Farm 2,Texas,Texas - Taylor County,"Taylor County, Texas",143.6,47044,12,32.3399,-100.2114,232.5,Operating,466,No,No,No,Operating:7/1/2007,Under Const:8/28/2006,Proposed:3/22/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.3684210526315789,1.6759212753623371,2.8087121212121224,Positive,633,0
Taylor,AugustWindEnergy,August Wind Energy,August Wind Energy,Iowa,Iowa - Taylor County,"Taylor County, Iowa",11.9,46510,58,40.765,-94.476,1.7,Operating,47,No,No,No,Operating:2/1/2017,Proposed:12/16/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,633,0
Teton,TetonCountyWind,Teton County Wind,Juhl Energy,Montana,Montana - Teton County,"Teton County, Montana",2.7,49047,99,47.769,-111.665,20.7,Canceled,819,Yes,No,No,Canceled:8/28/2018,Postponed:5/16/2018,Proposed:5/31/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.5,1.2583057392117916,1.5833333333333333,Positive,596,1
Teton,GreenfieldWind,WINData,Greenfield Wind,Montana,Montana - Teton County,"Teton County, Montana",2.7,49047,17,47.72,-111.931,25,Canceled,1264,No,No,No,Canceled:2/8/2017,Operating:10/31/2016,Under Const:3/31/2016,Proposed:5/16/2013,Postponed:12/31/2012,Under Const:8/16/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0.9259259259259259,1.651445647689541,2.7272727272727275,Positive,596,0
Teton,WDWind,WD Wind,WD Wind,Montana,Montana - Teton County,"Teton County, Montana",2.7,49047,24,47.582,-112.335,3.6,Proposed,425,No,Yes,No,Proposed:9/2/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,596,0
Teton,FairfieldWind,Greenbacker Renewable Energy Co,Greenbacker Renewable Energy Co,Montana,Montana - Teton County,"Teton County, Montana",2.7,49047,16,47.717,-111.961,10,Operating,1001,No,No,No,Operating:5/13/2014,Under Const:10/1/2013,Proposed:8/16/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,596,0
Texas,GoodwellWind,Goodwell Wind Project,Goodwell Wind Project,Oklahoma,Oklahoma - Texas County,"Texas County, Oklahoma",10.1,51503,92,36.7029,-101.3716,200,Operating,3433,No,No,No,Operating:12/11/2015,Testing:10/1/2015,Under Const:1/30/2014,Proposed:10/11/2013,Postponed:8/16/2011,Proposed:7/18/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,118,0
Texas,NovusWindFarm,DeWind,KODE Novus I,Oklahoma,Oklahoma - Texas County,"Texas County, Oklahoma",10.1,51503,30,36.5364,-101.3759,80,Canceled,868,No,No,No,Canceled:12/30/2014,Postponed:7/22/2014,Operating:12/31/2012,Operating:9/27/2012,Under Const:5/15/2012,Under Const:8/16/2011,Proposed:5/13/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,2.358974358974359,0.7677718959499145,0.5894736842105263,Positive,118,0
Thayer,MonumentRoad,Monument Road Wind,Monument Road Wind,Nebraska,Nebraska - Thayer County,"Thayer County, Nebraska",9.1,45590,68,40.2341,-97.5203,66,App Pending,464,No,Yes,No,App Pending:11/29/2017,Proposed:7/25/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,25,0
Thomas,ColbyWind,JW Prairie Windpower,JW Prairie Windpower,Kansas,Kansas - Thomas County,"Thomas County, Kansas",7.4,52074,102,39.3442,-101.0466,10,Canceled,670,Yes,No,No,Canceled:2/12/2008,Postponed:7/26/2007,Proposed:4/13/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,174,1
Thomas,SolomonForksWindFarm,Solomon Forks Wind,Solomon Forks Wind,Kansas,Kansas - Thomas County,"Thomas County, Kansas",7.4,52074,109,39.3234,-101.0042,474,Under Const,3711,No,Yes,No,Under Const:9/25/2018,Proposed:9/26/2016,Postponed:10/30/2013,Proposed:9/3/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0.9726027397260274,1.4430917022844336,2.0825136612021846,Positive,174,0
Throckmorton,ThrockmortonWindFarm,EDP Renewables North America,EDP Renewables North America,Texas,Texas - Throckmorton County,"Throckmorton County, Texas",1.8,39438,91,33.1777,-99.2117,400,Canceled,1473,Yes,No,No,Canceled:9/12/2012,Proposed:8/31/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,4,1
Thurston,WinnebagoWindFarm(NE),Bluestem Energy Solutions,Bluestem Energy Solutions,Nebraska,Nebraska - Thurston County,"Thurston County, Nebraska",17.6,42979,73,42.1861,-96.7302,10,Canceled,1792,Yes,No,No,Canceled:6/29/2017,Postponed:6/15/2016,Proposed:8/2/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,3137,1
Tippecanoe,PurdueEnergyPark,Performance Services,Performance Services,Indiana,Indiana - Tippecanoe County,"Tippecanoe County, Indiana",345.7,47406,160,40.5189,-87.0135,6.4,Canceled,1188,Yes,No,No,Canceled:1/18/2017,Postponed:3/24/2016,Under Const:6/30/2014,Canceled:4/21/2014,Proposed:1/1/2013,Proposed:1/19/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,1.05,1.629236558853834,2.6544117647058822,Positive,1120,1
Tippecanoe,TriCountyWindEnergyCenter,Invenergy Wind North America,Invenergy Wind North America,Indiana,Indiana - Tippecanoe County,"Tippecanoe County, Indiana",345.7,47406,152,40.2148,-87.0922,400,Canceled,2362,Yes,No,No,Canceled:9/24/2014,Postponed:7/10/2013,Proposed:4/6/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,1120,1
Tipton,PrairieBreezeWindFarm(IN),Juwi Wind,Juwi Wind,Indiana,Indiana - Tipton County,"Tipton County, Indiana",61.2,54023,216,40.3638,-86.1107,150,Canceled,525,Yes,No,No,Canceled:7/4/2014,Proposed:1/25/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,195,1
Todd,OwlFeatherWarBonnetWindFarm,Rosebud Sioux Commission,Rosebud Sioux Commission,South Dakota,South Dakota - Todd County,"Todd County, South Dakota",6.9,30800,0,43.136,-100.8824,30,Postponed,5449,No,Yes,No,Postponed:6/13/2016,Proposed:12/11/2006,Postponed:1/2/2006,Proposed:12/1/2003,Feasibility:5/1/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.5217391304347826,1.7612162313329167,3.1018826135105217,Positive,178,0
Todd,RosebudSiouxWindFarm,Rosebud Sioux Commission,Rosebud Sioux Commission,South Dakota,South Dakota - Todd County,"Todd County, South Dakota",6.9,30800,24,43.0026,-100.5785,0.75,Operating,2648,No,No,No,Operating:4/1/2003,Under Const:1/31/2003,Proposed:12/31/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.3289902280130293,1.8189677036799197,3.3086435070305997,Positive,178,0
Todd,BearCreekWind(CBed),Bear Creek Wind Partners,Bear Creek Wind Partners,Minnesota,Minnesota - Todd County,"Todd County, Minnesota",26.3,47549,52,46.3097,-95.1452,30,Canceled,2415,Yes,No,No,Canceled:12/13/2013,Postponed:9/18/2013,Permitted:5/19/2009,App Pending:5/27/2007,Proposed:5/4/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,178,1
Todd,RosebudIndianReservationWindFarm,Sacred Power,Sacred Power,South Dakota,South Dakota - Todd County,"Todd County, South Dakota",6.9,30800,29,43.3248,-101.0077,36,Canceled,1860,Yes,No,No,Canceled:8/30/2017,Postponed:7/3/2015,Proposed:7/27/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,178,1
Tom Green,FortConchoWindFarm,EDP Renewables North America,EDP Renewables North America,Texas,Texas - Tom Green County,"Tom Green County, Texas",72.4,47637,165,31.4186,-100.3806,400,Canceled,2313,Yes,No,No,Canceled:12/31/2014,Postponed:7/23/2012,Proposed:8/31/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,307,1
Toole,RimRockProject,NaturEner Rim Rock Wind Energy,NaturEner Rim Rock Wind Energy,Montana,Montana - Toole County,"Toole County, Montana",2.8,46588,0,48.8311,-112.0886,189,Operating,1472,No,No,No,Operating:12/28/2012,Canceled:9/18/2012,Testing:8/31/2012,Proposed:1/30/2012,Under Const:10/1/2011,Proposed:12/17/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0.8682634730538922,1.7263261627519944,2.980202020202025,Positive,21,0
Torrance,ElCaboWind,El Cabo Wind,El Cabo Wind,New Mexico,New Mexico - Torrance County,"Torrance County, New Mexico",4.9,32067,52,35.0331,-105.5647,298,Operating,3656,No,No,No,Operating:6/2/2017,Under Const:11/24/2015,Postponed:8/28/2014,Under Const:5/31/2014,Under Const:12/18/2013,Permitted:9/20/2013,Proposed:5/30/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.0103092783505154,1.524744685661514,2.3248463564530293,Positive,75,0
Torrance,DunmoorWindFarm,Berrendo Wind Energy,Berrendo Wind Energy,New Mexico,New Mexico - Torrance County,"Torrance County, New Mexico",4.9,32067,27,34.8312,-105.5589,280,Postponed,3332,No,Yes,No,Postponed:6/12/2018,Proposed:9/17/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,75,0
Torrance,HighLonesomeWindRanch,High Lonesome Mesa,High Lonesome Mesa,New Mexico,New Mexico - Torrance County,"Torrance County, New Mexico",4.9,32067,21,34.47,-105.9633,100,Operating,501,No,No,No,Operating:9/1/2009,Testing:7/1/2009,Under Const:10/22/2008,Proposed:4/18/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,2,NaN,NA,Positive,75,0
Torrance,ValenciaHillsWindFarm,Berrendo Wind Energy,Berrendo Wind Energy,New Mexico,New Mexico - Torrance County,"Torrance County, New Mexico",4.9,32067,15,34.43,-105.3789,75,Canceled,2286,Yes,No,No,Canceled:12/21/2015,Proposed:9/17/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,75,1
Torrance,EnchantedWinds,Palmer Wind Power,Palmer Wind Power,New Mexico,New Mexico - Torrance County,"Torrance County, New Mexico",4.9,32067,20,34.344,-105.502,20,Postponed,986,No,Yes,No,Postponed:2/19/2018,Proposed:2/19/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,75,0
Torrance,LAJoya,Avangrid Renewables,Avangrid Renewables,New Mexico,New Mexico - Torrance County,"Torrance County, New Mexico",4.9,32067,2,34.81,-105.74,400,Under Const,549,No,Yes,No,Under Const:8/1/2017,Proposed:5/1/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,75,0
Tripp,PreludeWinnerWindFarm,Prelude,Prelude,South Dakota,South Dakota - Tripp County,"Tripp County, South Dakota",3.5,41210,88,43.321,-99.854,70,Canceled,1612,Yes,No,No,Canceled:4/25/2018,Postponed:6/1/2017,Proposed:11/25/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,19,1
Tripp,GettysburgWindEnergyFacility,Gettysburg Wind Energy Facility,Disgen Holdings,South Dakota,South Dakota - Tripp County,"Tripp County, South Dakota",3.5,41210,6,43.081,-100.026,19.999,Canceled,1028,Yes,No,No,Canceled:3/28/2016,Postponed:12/22/2015,Proposed:6/4/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,19,1
Tripp,PreludeSouthGreen,Prelude,Prelude,South Dakota,South Dakota - Tripp County,"Tripp County, South Dakota",3.5,41210,32,43.151,-99.628,15.5,Canceled,952,Yes,No,No,Canceled:4/25/2018,Postponed:6/22/2017,Proposed:9/16/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,19,1
Tripp,PreludeColomeA1,Prelude,Prelude,South Dakota,South Dakota - Tripp County,"Tripp County, South Dakota",3.5,41210,38,43.217,-99.607,10,Proposed,1142,No,Yes,No,Proposed:9/16/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,19,0
Tripp,PreludeColomeWindFarm,Prelude,Prelude,South Dakota,South Dakota - Tripp County,"Tripp County, South Dakota",3.5,41210,12,43.175,-99.947,15,Canceled,624,Yes,No,No,Canceled:9/29/2017,Postponed:6/1/2017,Canceled:9/14/2015,Canceled:8/11/2015,Proposed:11/25/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,19,1
Tripp,PreludeWittenWindFarm,Prelude,Prelude,South Dakota,South Dakota - Tripp County,"Tripp County, South Dakota",3.5,41210,107,43.37,-100.021,9,Canceled,624,Yes,No,No,Canceled:4/25/2018,Canceled:10/30/2017,Postponed:6/1/2017,Canceled:8/11/2015,Proposed:11/25/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,19,1
Tripp,Lep,Prelude,Prelude,South Dakota,South Dakota - Tripp County,"Tripp County, South Dakota",3.5,41210,26,43.13,-99.089,19.4,Proposed,107,No,Yes,No,Proposed:7/17/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,19,0
Turner,CelestialWind,Clipper Windpower,Clipper Windpower,South Dakota,South Dakota - Turner County,"Turner County, South Dakota",13.5,54707,30,43.2582,-97.3228,200,Canceled,3785,Yes,No,No,Canceled:8/24/2011,Postponed:4/17/2009,Proposed:1/26/2006,Postponed:7/12/2002,Proposed:4/13/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,45,1
Uinta,BridgerButteWindProject,Mountain Wind Power,Mountain Wind Power,Wyoming,Wyoming - Uinta County,"Uinta County, Wyoming",10.1,53323,35,41.2266,-110.5401,79.8,Canceled,2504,Yes,No,No,Canceled:3/31/2011,Postponed:8/7/2009,Proposed:6/30/2007,Proposed:5/22/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,80,1
Uinta,MountainWind,Suzlon Wind Energy,Mountain Wind,Wyoming,Wyoming - Uinta County,"Uinta County, Wyoming",10.1,53323,49,41.286,-110.5042,60.9,Canceled,1531,No,No,No,Canceled:12/28/2012,Postponed:9/20/2011,App Pending:11/30/2008,Operating:7/31/2008,Under Const:6/30/2007,Permitted:3/27/2006,App Pending:5/23/2004,Proposed:5/22/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.5,1.7728105208558367,3.142857142857143,Positive,80,0
Uinta,UnitaCountyWindProject,PacifiCorp,PacifiCorp,Wyoming,Wyoming - Uinta County,"Uinta County, Wyoming",10.1,53323,21,41.13,-110.3,161,Proposed,254,No,Yes,No,Proposed:2/20/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,80,0
Union,OwaissaWindProject,Foresight Wind Energy,Foresight Wind Energy,New Mexico,New Mexico - Union County,"Union County, New Mexico",1.2,36420,25,36.0076,-103.3467,120,Canceled,4230,Yes,No,No,Canceled:7/1/2014,Postponed:9/26/2013,Permitted:8/26/2008,Proposed:12/1/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,5284,1
Union,SierraGrandeWind,DKRW Wind,DKRW Wind,New Mexico,New Mexico - Union County,"Union County, New Mexico",1.2,36420,11,36.5935,-103.9753,120,Canceled,1215,Yes,No,No,Canceled:12/9/2011,Postponed:1/6/2011,Proposed:8/11/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,5284,1
Union,GallegosWindFarm,Triangle Gallegos,Triangle Gallegos,New Mexico,New Mexico - Union County,"Union County, New Mexico",1.2,36420,0,36.4501,-103.8217,180,Under Const,2222,No,Yes,No,Under Const:9/1/2016,Proposed:10/1/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,5284,0
Union,WatsonWind,Darryl Watson,Darryl Watson,Ohio,Ohio - Union County,"Union County, Ohio",121.1,71282,144,40.2907,-83.3164,0.002,Operating,44,No,No,No,Operating:5/1/2009,Proposed:3/18/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,5284,0
